,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜],Unnamed: 23
6553,655.3,97.16,604.86,0.0,17.0,0.09,0.0,383.56,-40.14,28.0,28.0,80.0,93.0,8,90,0.0,0,0.65,1,26.5,85,5.0,30.51,
6554,655.4,97.16,604.88,0.0,17.5,0.05,0.0,383.51,-40.74,28.0,28.0,80.0,93.0,8,90,0.0,0,0.65,1,26.5,85,5.0,30.51,
6555,655.5,97.1,604.9,0.0,17.5,0.01,0.0,383.46,-41.2,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6556,655.6,97.11,604.92,0.0,17.0,0.03,0.0,383.41,-41.65,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6557,655.7,97.11,604.94,0.0,17.55,0.0,0.0,383.4,-41.92,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6558,655.8,97.15,604.96,0.0,17.95,-0.08,0.0,383.4,-42.17,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6559,655.9,97.11,604.98,0.0,18.5,0.04,0.0,383.31,-42.91,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6560,656.0,97.11,605.0,0.0,18.05,0.11,0.0,383.21,-43.71,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6561,656.1,97.09,605.02,0.0,19.0,-0.02,0.0,383.2,-44.2,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6562,656.2,97.12,605.04,0.0,18.6,-0.1,0.0,383.2,-44.65,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6563,656.3,97.16,605.06,0.0,19.5,0.01,0.0,383.16,-45.28,28.0,28.0,80.0,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6564,656.4,97.1,605.08,0.0,19.95,0.15,0.0,383.11,-45.93,28.0,28.0,79.96,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6565,656.5,97.1,605.1,0.0,19.55,0.1,0.0,383.1,-45.96,28.0,28.0,79.91,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.51,
6566,656.6,97.15,605.12,0.0,20.0,0.06,0.0,383.1,-45.91,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.49,
6567,656.7,97.11,605.14,0.0,20.5,0.0,0.0,383.06,-46.57,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.48,
6568,656.8,97.13,605.16,0.0,20.05,0.02,0.0,383.01,-47.32,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.46,
6569,656.9,97.1,605.18,0.0,20.5,0.09,0.0,382.96,-47.62,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.44,
6570,657.0,97.12,605.2,0.0,20.5,0.12,0.0,382.91,-47.87,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.43,
6571,657.1,97.11,605.22,0.0,21.0,0.03,0.0,382.9,-48.44,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.41,
6572,657.2,97.13,605.24,0.0,21.0,0.02,0.0,382.9,-49.04,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.39,
6573,657.3,97.16,605.26,0.0,21.5,0.05,0.0,382.86,-49.19,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.38,
6574,657.4,97.13,605.28,0.0,21.5,0.08,0.0,382.81,-49.29,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.36,
6575,657.5,97.13,605.3,0.0,22.0,0.11,0.0,382.76,-49.84,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6576,657.6,97.14,605.32,0.0,22.0,0.06,0.0,382.71,-50.44,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6577,657.7,97.1,605.34,0.0,22.05,0.05,0.0,382.7,-50.99,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6578,657.8,97.17,605.36,0.0,22.5,0.05,0.0,382.7,-51.54,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6579,657.9,97.17,605.38,0.0,22.5,0.12,0.0,382.66,-51.87,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6580,658.0,97.18,605.4,0.0,22.95,0.15,0.0,382.61,-52.17,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6581,658.1,97.22,605.42,0.0,22.5,0.12,0.0,382.56,-52.56,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6582,658.2,97.2,605.44,0.0,23.0,0.19,0.0,382.51,-52.96,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6583,658.3,97.22,605.46,0.0,23.5,0.18,0.0,382.5,-53.54,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6584,658.4,97.24,605.48,0.0,23.45,0.06,0.0,382.5,-54.14,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6585,658.5,97.28,605.5,0.0,23.55,0.22,0.0,382.46,-54.16,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6586,658.6,97.24,605.52,0.0,24.0,0.17,0.0,382.41,-54.11,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6587,658.7,97.23,605.54,0.0,24.0,0.09,0.0,382.36,-54.64,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6588,658.8,97.25,605.56,0.0,24.45,0.02,0.0,382.31,-55.24,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6589,658.9,97.28,605.58,0.0,24.05,0.13,0.0,382.3,-55.26,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6590,659.0,97.3,605.6,0.0,24.5,0.12,0.0,382.3,-55.21,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6591,659.1,97.27,605.62,0.0,25.0,0.19,0.0,382.3,-55.69,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6592,659.2,97.34,605.64,0.0,24.95,0.09,0.0,382.3,-56.24,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6593,659.3,97.36,605.66,0.0,25.5,0.07,0.0,382.21,-57.01,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6594,659.4,97.43,605.68,0.0,25.05,0.21,0.0,382.11,-57.81,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6595,659.5,97.36,605.7,0.0,25.05,0.14,0.0,382.1,-57.81,28.0,28.0,79.9,93.0,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6596,659.6,97.35,605.72,0.0,25.5,0.12,0.0,382.1,-57.71,28.0,28.0,79.9,92.85,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6597,659.7,97.39,605.74,0.0,25.05,0.12,0.0,382.1,-57.74,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6598,659.8,97.39,605.76,0.0,25.5,0.15,0.0,382.1,-57.79,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6599,659.9,97.38,605.78,0.0,25.5,0.2,0.0,382.1,-58.02,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6600,660.0,97.48,605.79,0.0,25.5,0.16,0.0,382.1,-58.27,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6601,660.1,97.52,605.81,0.0,26.0,0.09,0.0,382.1,-57.94,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6602,660.2,97.49,605.83,0.0,25.9,0.04,0.0,382.1,-57.54,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6603,660.3,97.46,605.85,0.0,25.5,0.13,0.0,382.1,-57.5,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6604,660.4,97.45,605.87,0.0,25.5,0.22,0.0,382.1,-57.5,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6605,660.5,97.57,605.89,0.0,25.05,0.15,0.0,382.1,-57.59,28.0,28.0,79.9,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6606,660.6,97.61,605.91,0.0,25.5,0.1,0.0,382.1,-57.69,28.0,28.0,79.86,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6607,660.7,97.59,605.93,0.0,25.4,0.19,0.0,382.1,-57.21,28.0,28.0,79.81,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6608,660.8,97.63,605.95,0.0,24.95,0.14,0.0,382.1,-56.66,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6609,660.9,97.59,605.97,0.0,25.0,0.01,0.0,382.14,-56.11,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6610,661.0,97.61,605.99,0.0,24.0,0.06,0.0,382.19,-55.56,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6611,661.1,97.64,606.01,0.0,24.0,0.09,0.0,382.2,-55.46,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6612,661.2,97.68,606.03,0.0,24.0,0.13,0.0,382.2,-55.41,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6613,661.3,97.66,606.05,0.0,24.5,0.11,0.0,382.2,-55.53,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6614,661.4,97.67,606.07,0.0,24.5,0.17,0.0,382.2,-55.68,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6615,661.5,97.68,606.09,0.0,24.5,0.16,0.0,382.2,-55.66,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6616,661.6,97.68,606.11,0.0,23.6,0.17,0.0,382.2,-55.61,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6617,661.7,97.7,606.13,0.0,25.0,0.09,0.0,382.07,-57.34,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6618,661.8,97.8,606.15,0.0,26.05,0.2,0.0,381.92,-59.29,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6619,661.9,97.83,606.17,0.0,27.05,0.19,0.0,381.77,-61.68,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6620,662.0,97.83,606.19,0.0,28.0,0.21,0.0,381.62,-64.13,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6621,662.1,97.85,606.21,0.0,28.5,0.2,0.0,381.56,-64.53,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6622,662.2,97.87,606.23,0.0,28.05,0.24,0.0,381.51,-64.68,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6623,662.3,97.96,606.25,0.0,28.05,0.15,0.0,381.54,-64.39,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6624,662.4,98.03,606.27,0.0,28.0,0.22,0.0,381.59,-64.04,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6625,662.5,98.0,606.29,0.0,28.45,0.31,0.0,381.6,-63.55,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6626,662.6,98.02,606.31,0.0,28.0,0.16,0.0,381.6,-63.05,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6627,662.7,98.1,606.33,0.0,28.0,0.1,0.0,381.6,-63.09,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6628,662.8,98.18,606.35,0.0,27.55,0.0,0.0,381.6,-63.19,28.0,28.0,79.8,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6629,662.9,98.19,606.37,0.0,27.5,0.1,0.0,381.64,-62.22,28.0,28.0,79.8,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6630,663.0,98.3,606.39,0.0,27.4,0.2,0.0,381.69,-61.12,28.0,28.0,79.8,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6631,663.1,98.34,606.41,0.0,26.95,0.12,0.0,381.74,-60.46,28.0,28.0,79.8,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6632,663.2,98.35,606.43,0.0,26.5,0.21,0.0,381.79,-59.86,28.0,28.0,79.8,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6633,663.3,98.33,606.45,0.0,25.55,0.25,0.0,381.84,-58.91,28.0,28.0,79.8,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6634,663.4,98.29,606.47,0.0,25.5,0.28,0.0,381.89,-57.91,28.0,28.0,79.8,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6635,663.5,98.36,606.49,0.0,25.5,0.16,0.0,381.9,-57.93,28.0,28.0,79.8,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6636,663.6,98.4,606.51,0.0,25.45,0.11,0.0,381.9,-58.08,28.0,28.0,79.8,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6637,663.7,98.42,606.53,0.0,25.5,0.13,0.0,381.94,-57.43,28.0,28.0,79.8,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6638,663.8,98.43,606.55,0.0,25.0,0.13,0.0,381.99,-56.68,28.0,28.0,79.8,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6639,663.9,98.48,606.57,0.0,25.0,0.07,0.0,382.0,-56.29,28.0,28.0,79.8,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6640,664.0,98.48,606.59,0.0,24.95,0.15,0.0,382.0,-55.94,28.0,28.0,79.8,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6641,664.1,98.49,606.61,0.0,24.5,0.3,0.0,382.0,-55.9,28.0,28.0,79.8,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6642,664.2,98.5,606.63,0.0,24.5,0.24,0.0,382.0,-55.9,28.0,28.0,79.76,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6643,664.3,98.54,606.65,0.0,24.5,0.2,0.0,382.0,-55.9,28.0,28.0,79.71,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6644,664.4,98.62,606.67,0.0,24.5,0.11,0.0,382.0,-55.9,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6645,664.5,98.63,606.69,0.0,24.5,0.13,0.0,382.0,-55.5,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6646,664.6,98.6,606.71,0.0,24.0,0.16,0.0,382.0,-55.05,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6647,664.7,98.6,606.73,0.0,24.0,0.18,0.0,382.04,-54.47,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6648,664.8,98.67,606.75,0.0,23.5,0.07,0.0,382.09,-53.87,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6649,664.9,98.71,606.77,0.0,23.45,0.03,0.0,382.14,-53.44,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6650,665.0,98.65,606.79,0.0,23.5,0.08,0.0,382.19,-53.04,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6651,665.1,98.67,606.81,0.0,22.97,0.08,0.0,382.2,-52.96,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6652,665.2,98.72,606.83,0.0,22.53,0.02,0.0,382.2,-52.91,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6653,665.3,98.71,606.85,0.0,23.0,0.15,0.0,382.2,-52.86,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6654,665.4,98.69,606.87,0.0,22.53,0.11,0.0,382.2,-52.81,28.0,28.0,79.7,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6655,665.5,98.7,606.89,0.0,22.97,0.1,0.0,382.2,-52.35,28.0,28.0,79.7,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6656,665.6,98.74,606.91,0.0,22.5,0.03,0.0,382.2,-51.85,28.0,28.0,79.7,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6657,665.7,98.74,606.93,0.0,22.5,0.08,0.0,382.2,-51.8,28.0,28.0,79.7,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6658,665.8,98.67,606.95,0.0,22.5,0.09,0.0,382.2,-51.8,28.0,28.0,79.7,92.5,8,90,0.0,0,0.64,1,26.5,85,5.0,30.34,
6659,665.9,98.69,606.97,0.0,22.5,0.08,0.0,382.2,-51.89,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6660,666.0,98.71,606.99,0.0,22.03,0.07,0.0,382.2,-51.99,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6661,666.1,98.74,607.01,0.0,22.5,0.18,0.0,382.2,-51.96,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6662,666.2,98.69,607.03,0.0,22.5,0.13,0.0,382.2,-51.91,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6663,666.3,98.71,607.05,0.0,22.5,0.04,0.0,382.2,-51.9,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6664,666.4,98.75,607.07,0.0,22.5,0.04,0.0,382.2,-51.9,28.0,28.0,79.7,92.5,8,90,0.0,0,0.63,1,26.5,85,5.0,30.34,
6665,666.5,98.74,607.09,0.0,22.5,0.07,0.0,382.2,-51.81,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6666,666.6,98.72,607.11,0.0,22.5,0.17,0.0,382.2,-51.71,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6667,666.7,98.7,607.13,0.0,22.5,0.08,0.0,382.2,-51.88,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6668,666.8,98.72,607.15,0.0,22.5,-0.03,0.0,382.2,-52.08,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6669,666.9,98.73,607.17,0.0,22.5,0.11,0.0,382.2,-52.46,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6670,667.0,98.7,607.19,0.0,23.0,0.17,0.0,382.2,-52.86,28.0,28.0,79.7,92.5,8,90,0.0,0,0.62,1,26.5,85,5.0,30.34,
6671,667.1,98.72,607.21,0.0,23.0,0.1,0.0,382.16,-52.81,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6672,667.2,98.75,607.23,0.0,23.0,0.06,0.0,382.11,-52.71,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6673,667.3,98.73,607.25,0.0,22.98,0.17,0.0,382.1,-52.83,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6674,667.4,98.71,607.27,0.0,23.0,0.09,0.0,382.1,-52.98,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6675,667.5,98.76,607.29,0.0,22.53,0.09,0.0,382.1,-53.0,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6676,667.6,98.79,607.31,0.0,22.5,0.02,0.0,382.1,-53.0,28.0,28.0,79.7,92.5,8,90,0.0,0,0.61,1,26.5,85,5.0,30.34,
6677,667.7,98.78,607.33,0.0,23.0,0.04,0.0,382.1,-53.0,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6678,667.8,98.77,607.35,0.0,23.0,0.11,0.0,382.1,-53.0,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6679,667.9,98.82,607.37,0.0,23.0,0.18,0.0,382.1,-53.13,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6680,668.0,98.84,607.39,0.0,23.0,0.11,0.0,382.1,-53.28,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6681,668.1,98.81,607.41,0.0,22.5,0.03,0.0,382.14,-52.63,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6682,668.2,98.8,607.43,0.0,22.48,0.15,0.0,382.19,-51.88,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6683,668.3,98.85,607.45,0.0,22.47,0.09,0.0,382.16,-52.02,28.0,28.0,79.7,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6684,668.4,98.81,607.46,0.0,22.5,0.01,0.0,382.11,-52.27,28.0,28.0,79.66,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6685,668.5,98.81,607.48,0.0,22.5,0.06,0.0,382.14,-52.17,28.0,28.0,79.61,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6686,668.6,98.82,607.5,0.0,22.5,0.13,0.0,382.19,-52.02,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6687,668.7,98.82,607.52,0.0,22.03,0.07,0.0,382.16,-52.04,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6688,668.8,98.79,607.54,0.0,22.5,0.06,0.0,382.11,-52.09,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6689,668.9,98.82,607.56,0.0,22.5,0.02,0.0,382.1,-51.97,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6690,669.0,98.83,607.58,0.0,22.0,0.16,0.0,382.1,-51.82,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6691,669.1,98.88,607.6,0.0,22.0,0.14,0.0,382.1,-51.93,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6692,669.2,98.9,607.62,0.0,22.48,0.1,0.0,382.1,-52.08,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6693,669.3,98.9,607.64,0.0,22.5,0.06,0.0,382.14,-51.52,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6694,669.4,98.95,607.66,0.0,22.0,0.13,0.0,382.19,-50.87,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6695,669.5,98.92,607.68,0.0,22.0,0.15,0.0,382.24,-50.4,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6696,669.6,98.97,607.7,0.0,21.5,0.07,0.0,382.29,-49.95,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6697,669.7,98.98,607.72,0.0,21.5,0.05,0.0,382.3,-49.5,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6698,669.8,98.94,607.74,0.0,20.53,0.2,0.0,382.3,-49.05,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6699,669.9,98.95,607.76,0.0,20.98,0.23,0.0,382.34,-48.6,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6700,670.0,99.01,607.78,0.0,21.0,0.13,0.0,382.39,-48.15,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6701,670.1,98.98,607.8,0.0,20.5,0.01,0.0,382.4,-47.97,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6702,670.2,98.99,607.82,0.0,20.0,0.08,0.0,382.4,-47.82,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6703,670.3,98.99,607.84,0.0,20.48,0.06,0.0,382.4,-47.49,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6704,670.4,98.98,607.86,0.0,20.5,0.06,0.0,382.4,-47.14,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6705,670.5,98.96,607.88,0.0,20.0,0.02,0.0,382.4,-47.06,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6706,670.6,99.01,607.9,0.0,19.53,-0.06,0.0,382.4,-47.01,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6707,670.7,98.98,607.92,0.0,20.0,-0.05,0.0,382.44,-46.73,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6708,670.8,98.99,607.94,0.0,20.0,-0.06,0.0,382.49,-46.43,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
6709,670.9,99.01,607.96,0.0,19.5,0.0,0.0,382.5,-46.13,28.0,28.0,79.6,92.5,8,90,0.0,0,0.6,1,26.5,85,5.0,30.34,
